timeS,t1,t2,t3,t4,t5,t6,t7,t8,t9
1.68E+18,4,-0.10961446,-0.067104378,0.081839243,0.094879595,0.353437676,0.184206918,3.230879612,6.956000328
1.68E+18,4,-0.095321829,-0.052129366,0.034996392,0.112454803,0.29490239,0.148522869,2.177009798,6.956000328
1.68E+18,4,-0.153814267,-0.072789642,0.138396744,0.088207166,0.45320782,0.112936928,2.438325123,6.956000328
1.68E+18,5,-0.162050958,-0.075162608,0.151791397,0.085422168,0.474427132,0.098106145,2.199155739,6.956000328
1.68E+18,6,-0.162050958,-0.075162608,0.151791397,0.085422168,0.474427132,0.198971196,1.922888121,5.34400034
1.68E+18,5,-0.071779479,-0.101565231,0.118909602,0.054435108,0.34668942,0.261115238,2.835299522,5.34400034
1.68E+18,4,-0.050133964,-0.107896116,0.111025125,0.047004955,0.31606016,0.264753893,3.092472034,5.34400034
1.68E+18,4,-0.048873613,-0.106712409,0.112499313,0.043086709,0.311172045,0.250746908,3.582289832,5.34400034
1.68E+18,4,-0.048873613,-0.106712409,0.112499313,0.043086709,0.311172045,0.251255899,3.971539036,8.052000046
1.68E+18,4,-0.055881747,-0.113294371,0.104302144,0.064873973,0.338352236,0.283647479,4.359981284,8.052000046
1.68E+18,5,-0.065219316,-0.204966462,0.215843679,0.054342099,0.540371556,0.279111624,4.635181158,8.052000046
1.68E+18,5,-0.0820486,-0.147265985,0.193954289,0.035360296,0.458629171,0.259052992,4.721139251,8.052000046
1.68E+18,5,-0.082561441,-0.14550767,0.19328725,0.034781861,0.456138223,0.210324019,4.180909629,7.616000175
1.68E+18,5,-0.082561441,-0.14550767,0.19328725,0.034781861,0.456138223,0.192038073,2.494984928,7.616000175
1.68E+18,5,-0.082561441,-0.14550767,0.19328725,0.034781861,0.456138223,0.160595118,2.591790166,7.616000175
1.68E+18,5,-0.082561441,-0.14550767,0.19328725,0.034781861,0.456138223,0.15777728,2.41876023,7.616000175
1.68E+18,5,-0.053406881,-0.153589374,0.182001258,0.024994997,0.41399251,0.212420382,5.381647989,6.180000305
1.68E+18,4,-0.021093263,-0.162546775,0.169492366,0.014147672,0.367280076,0.271224879,5.488267412,6.180000305
1.68E+18,4,-0.021093263,-0.162546775,0.169492366,0.014147672,0.367280076,0.297755398,6.31844646,6.180000305
1.68E+18,6,0.015832777,-0.130956604,0.213607622,-0.098483794,0.458880798,0.287560842,7.039372388,6.180000305
1.68E+18,5,0.022725733,-0.125059691,0.194700495,-0.092366536,0.434852455,0.348722732,6.977369303,6.180000305
1.68E+18,4,0.007525878,-0.138063144,0.176944733,-0.046407467,0.368941222,0.414346769,5.110059353,8.684000015
1.68E+18,4,0.027583185,-0.200534091,0.200374744,-0.027423837,0.455915856,0.376863493,3.29841551,8.684000015
1.68E+18,2,-0.031311478,-0.017099428,0.131576746,-0.08316584,0.263153492,0.291981889,4.407277182,8.684000015
1.68E+18,2,-0.031311478,-0.017099428,0.131576746,-0.08316584,0.263153492,0.220644772,3.97552611,8.684000015
1.68E+18,3,0.026512498,0.041572909,-0.039648197,-0.02843721,0.136170813,0.190251751,2.765026935,7.740000248
1.68E+18,3,0.010833037,0.025663407,0.006780898,-0.043277342,0.086554683,0.126991078,2.799537272,7.740000248
1.68E+18,4,-0.135731327,0.032638705,0.139863515,-0.036770894,0.345004441,0.120927185,1.861946713,7.740000248
1.68E+18,3,-0.205916604,0.055751666,0.165376427,-0.015211489,0.442256185,0.093547478,1.941781312,7.740000248
1.68E+18,2,-0.038257046,0.000539107,0.104430831,-0.066712893,0.209939877,0.151445002,2.045685634,7.86000061
1.68E+18,2,-0.038257046,0.000539107,0.104430831,-0.066712893,0.209939877,0.259916141,2.171102711,7.86000061
1.68E+18,3,-0.018731006,0.020852816,0.126853829,-0.128975639,0.29541329,0.263899863,2.256089145,7.86000061
1.68E+18,1,-0.043404604,-0.0048161,0.098519562,-0.050298857,0.197039123,0.247508943,2.750870527,7.86000061
1.68E+18,3,-0.032531286,-0.179198301,0.111006086,0.100723501,0.423459175,0.203884034,3.599840641,9.248000145
1.68E+18,4,-0.01712557,-0.229823014,0.128697453,0.118251131,0.493897169,0.217412247,4.178087384,9.248000145
1.68E+18,3,-0.050413724,-0.120434834,0.090470541,0.080378017,0.341697116,0.270054429,4.964488863,9.248000145
1.68E+18,3,-0.050413724,-0.120434834,0.090470541,0.080378017,0.341697116,0.313495427,4.034510522,9.248000145
1.68E+18,5,0.014064845,-0.060710821,-0.107091598,0.153737574,0.335604838,0.353082908,4.092115922,8.660000801
1.68E+18,2,-0.018295528,-0.090684987,-0.007939514,0.116920029,0.233840058,0.372182689,2.893038275,8.660000801
1.68E+18,3,-0.13143502,-0.095613659,0.116182584,0.110866095,0.454097358,0.334679096,2.870725095,8.660000801
1.68E+18,5,-0.194818606,-0.077307915,0.13877531,0.133351211,0.544253042,0.297999002,3.016721369,8.660000801
1.68E+18,4,-0.136577163,-0.094128563,0.118015472,0.112690253,0.461411451,0.180472293,2.688903243,7.936000347
1.68E+18,4,-0.136577163,-0.094128563,0.118015472,0.112690253,0.461411451,0.173231006,3.005933404,7.936000347
1.68E+18,4,-0.127378092,-0.084477236,0.129927021,0.081928308,0.423710657,0.276829545,4.127768814,7.936000347
1.68E+18,5,-0.108110964,-0.064262875,0.154875338,0.017498501,0.344747679,0.34305702,4.419238807,7.936000347
1.68E+18,5,-0.104042547,-0.142985226,0.160143387,0.086884387,0.494055546,0.319328158,5.167924672,7.936000347
1.68E+18,6,-0.097206462,-0.200541804,0.16899519,0.128753076,0.595496532,0.319796404,5.167924672,5.068000317
1.68E+18,6,-0.11824611,-0.125953018,0.141751699,0.10244743,0.488398257,0.275951324,6.349692374,5.068000317
1.68E+18,4,-0.126459444,-0.096835489,0.131116546,0.092178387,0.446589865,0.329287065,6.83690074,5.068000317
1.68E+18,5,-0.107776217,-0.055016256,0.047254647,0.115537825,0.325584945,0.350701583,5.805023372,5.068000317
1.68E+18,5,-0.095429257,-0.041939182,0.006393342,0.130975097,0.274736877,0.397087402,5.311579927,6.568000317
1.68E+18,4,-0.112803183,-0.036561809,0.012041994,0.137322998,0.298729983,0.374943208,5.680590153,6.568000317
1.68E+18,4,-0.116304413,-0.036026283,0.01437552,0.137955176,0.304661393,0.336712503,4.550674572,6.568000317
1.68E+18,6,-0.133105392,-0.030829197,0.019844338,0.144090251,0.327869179,0.472817488,6.504758731,6.568000317
1.68E+18,5,-0.081415424,-0.046818576,0.003018948,0.125215052,0.256468,0.533260787,5.556487531,6.808000088
1.68E+18,3,-0.052883187,-0.055644519,-0.006268464,0.11479617,0.229592341,0.491669506,7.07543549,6.808000088
1.68E+18,2,-0.050954837,-0.053721791,-0.004245205,0.108921832,0.217843664,0.374745935,7.106159687,6.808000088
1.68E+18,2,-0.050954837,-0.053721791,-0.004245205,0.108921832,0.217843664,0.440481932,7.357899742,6.808000088
1.68E+18,3,-0.050954837,-0.053721791,-0.004245205,0.108921832,0.217843664,0.496493696,5.344584631,5.652000427
1.68E+18,4,-0.059263826,-0.15558054,0.11563126,0.099213106,0.429688732,0.498476371,5.326816962,5.652000427
1.68E+18,3,-0.086888802,-0.062916051,0.082870442,0.066934411,0.299609707,0.379672586,5.841307969,5.652000427
1.68E+18,3,-0.086888802,-0.062916051,0.082870442,0.066934411,0.299609707,0.239692941,5.827063651,5.652000427
1.68E+18,3,-0.086888802,-0.062916051,0.082870442,0.066934411,0.299609707,0.145750015,3.378044264,6.480000496
1.68E+18,4,-0.075873932,-0.051611998,0.09593312,0.03155281,0.254971859,0.092716068,3.562859998,6.480000496
1.68E+18,4,-0.076690585,-0.052450091,0.098499452,0.030641224,0.258281351,0.0618245,2.910603791,6.480000496
1.68E+18,6,-0.140311507,-0.044458331,0.10776434,0.077005499,0.369539676,0.085797848,3.94945906,6.480000496
1.68E+18,4,-0.030663712,-0.077822231,0.0690854,0.039400542,0.216971885,0.149751681,3.610991285,6.272000313
1.68E+18,4,-0.030663712,-0.077822231,0.0690854,0.039400542,0.216971885,0.242269071,3.562043543,6.272000313
1.68E+18,4,-0.030663712,-0.077822231,0.0690854,0.039400542,0.216971885,0.239129827,3.407078929,6.272000313
1.68E+18,3,-0.030663712,-0.077822231,0.0690854,0.039400542,0.216971885,0.20725593,5.050578657,6.272000313
1.68E+18,4,-0.010828105,-0.140803957,0.090962182,0.06066988,0.303264123,0.148905038,4.669874404,6.272000313
1.68E+18,6,0.011840123,-0.212779779,0.115963074,0.084976582,0.425559557,0.20111516,3.210020676,5.420000076
1.68E+18,4,-0.050824253,-0.013808779,0.046850248,0.017782784,0.129266064,0.245431706,2.773231409,5.420000076
1.68E+18,4,-0.050824253,-0.013808779,0.046850248,0.017782784,0.129266064,0.24860534,2.729899061,5.420000076
1.68E+18,4,-0.044808246,-0.007558164,0.028132778,0.024233631,0.10473282,0.159602226,2.62389508,5.420000076
1.68E+18,3,-0.041885461,-0.004521397,0.031278756,0.015128102,0.092813716,0.106472389,2.983820886,6.568000317
1.68E+18,4,-0.161651156,0.034672777,0.07188246,0.05509592,0.323302313,0.077311219,1.72777787,6.568000317
1.68E+18,5,-0.206563176,0.049370554,0.087108809,0.070083813,0.413126352,0.085995914,1.739370258,6.568000317
1.68E+18,4,-0.085293168,0.009684083,0.045995104,0.029613981,0.170586336,0.175741419,1.515942101,6.568000317
1.68E+18,4,-0.085293168,0.009684083,0.045995104,0.029613981,0.170586336,0.264327942,1.577219648,6.372000217
1.68E+18,5,-0.030996239,0.069618854,0.108085294,-0.146707909,0.355408297,0.243677094,2.299072211,6.372000217
1.68E+18,4,-0.04618131,0.052857063,0.061789948,-0.0684657,0.229294022,0.245996578,3.313598221,6.372000217
1.68E+18,4,-0.022511134,-0.123870689,0.088139562,0.05824226,0.292763646,0.230410681,3.432001192,6.372000217
1.68E+18,4,-0.025225888,-0.126303939,0.085117502,0.066412325,0.303059653,0.240646093,3.666163307,5.536000252
1.68E+18,4,-0.05648019,-0.02606487,0.050325246,0.032219815,0.165090121,0.278055162,2.725962061,5.536000252
1.68E+18,4,-0.05648019,-0.02606487,0.050325246,0.032219815,0.165090121,0.257107243,3.4560761,5.536000252
1.68E+18,4,-0.051762612,-0.021195216,0.035576936,0.037380892,0.145915655,0.191091775,3.351959839,5.536000252
1.68E+18,4,-0.05291468,-0.022384422,0.039178584,0.036120518,0.150598204,0.122433961,2.662322835,7.096000195
1.68E+18,4,-0.176184306,-0.019690506,0.156899161,0.038975651,0.391749623,0.087131099,2.612895356,7.096000195
1.68E+18,5,-0.176184306,-0.019690506,0.156899161,0.038975651,0.391749623,0.092974514,1.963423075,7.096000195
1.68E+18,6,-0.167238466,-0.022451584,0.153640712,0.036049337,0.379380099,0.189725816,1.973253578,7.096000195
1.68E+18,6,-0.135049148,-0.032386616,0.141916016,0.025519748,0.334871527,0.274276659,2.314101123,7.220000267
1.68E+18,6,-0.090779171,-0.046050268,0.125791039,0.0110384,0.273658879,0.287022232,2.596484057,7.220000267
1.68E+18,5,-0.088267943,-0.043415501,0.128900425,0.002783018,0.263366886,0.267582298,3.429097154,7.220000267
1.68E+18,6,-0.068282324,-0.1670847,0.153646482,0.081720541,0.470734047,0.206001775,4.094089724,7.220000267
1.68E+18,7,-0.068721315,-0.167477139,0.153102926,0.083095529,0.47239691,0.245912316,4.051577968,7.220000267
1.68E+18,7,-0.058876872,-0.200960189,0.165292249,0.094544812,0.519674122,0.29674837,5.213026462,7.016000271
1.68E+18,6,-0.089583399,-0.096520751,0.127271636,0.058832514,0.3722083,0.273293511,4.982406257,7.016000271
1.68E+18,5,-0.08799196,-0.094941439,0.122250011,0.060683388,0.365866798,0.172693029,4.695314182,7.016000271
1.68E+18,5,-0.046823916,-0.054087094,-0.007651628,0.108562638,0.217125276,0.094219728,3.31909555,7.016000271
1.68E+18,4,-0.046823916,-0.054087094,-0.007651628,0.108562638,0.217125276,0.054931104,3.367873876,7.016000271
1.68E+18,4,-0.053930055,-0.061139085,0.014771081,0.100298058,0.230138279,0.057343992,2.207890468,8.848000526
1.68E+18,5,-0.162381729,-0.018179233,0.046192848,0.134368115,0.361121925,0.058629947,3.312527986,8.848000526
1.68E+18,4,-0.064536241,-0.048557202,0.013823179,0.099270264,0.226186885,0.108271988,3.40130628,8.848000526
1.68E+18,3,-0.064536241,-0.048557202,0.013823179,0.099270264,0.226186885,0.176931411,3.599011899,8.848000526
1.68E+18,6,0.046351599,0.064224759,0.133999573,-0.244575931,0.489151862,0.183236464,3.711218626,6.700000286
1.68E+18,5,0.02200505,0.039462336,0.107613628,-0.169081013,0.338162027,0.178704901,3.588298571,6.700000286
1.68E+18,1,-0.020310859,-0.003576388,0.061753113,-0.037865866,0.123506227,0.159660637,3.365375113,6.700000286
1.68E+18,2,-0.041596484,-0.025225602,0.038684491,0.028137595,0.133644172,0.170728922,2.588959768,6.700000286
1.68E+18,2,-0.041596484,-0.025225602,0.038684491,0.028137595,0.133644172,0.214011654,2.63428222,5.304000378
1.68E+18,2,-0.041596484,-0.025225602,0.038684491,0.028137595,0.133644172,0.215631321,3.148998685,5.304000378
1.68E+18,3,-0.011434937,0.005451147,-0.054509925,0.060493716,0.131889725,0.174169257,3.148998685,5.304000378
1.68E+18,2,-0.038582649,-0.040375952,0.047587882,0.031370719,0.157917202,0.138249397,2.843573815,5.304000378
1.68E+18,3,-0.133561886,-0.051728688,0.166121384,0.019169191,0.370581148,0.110043005,2.494507937,7.420000553
1.68E+18,3,-0.170846497,-0.040445705,0.179996451,0.031295751,0.422584403,0.112813146,2.330115318,7.420000553
1.68E+18,2,-0.036135362,-0.081211679,0.12986515,-0.012518108,0.2597303,0.220527977,2.179063873,7.420000553
1.68E+18,2,-0.036135362,-0.081211679,0.12986515,-0.012518108,0.2597303,0.265086041,1.907132363,7.420000553
1.68E+18,2,-0.036135362,-0.081211679,0.12986515,-0.012518108,0.2597303,0.243161171,2.76150959,7.076000214
1.68E+18,2,-0.055151739,-0.099338732,0.107573699,0.046916773,0.308980943,0.189215049,3.243591004,7.076000214
1.68E+18,3,-0.0478672,-0.200146219,0.116112809,0.13190061,0.496026838,0.212318375,3.438306445,7.076000214
1.68E+18,4,-0.050729464,-0.212477771,0.112757596,0.150449639,0.526414469,0.261736586,3.18546086,7.076000214
1.68E+18,5,-0.061840482,-0.248101214,0.172957835,0.13698386,0.619883392,0.258360534,3.7921218,7.076000214
1.68E+18,4,-0.108750244,-0.08568997,0.114307711,0.080132503,0.388880428,0.220466613,4.38223827,5.912000179
1.68E+18,4,-0.108750244,-0.08568997,0.114307711,0.080132503,0.388880428,0.179966837,4.200672344,5.912000179
1.68E+18,3,-0.108750244,-0.08568997,0.114307711,0.080132503,0.388880428,0.17921932,2.949888124,5.912000179
1.68E+18,5,-0.153318609,-0.072582033,0.1302829,0.095617742,0.451801284,0.136345029,2.74914045,5.912000179
1.68E+18,6,-0.153318609,-0.072582033,0.1302829,0.095617742,0.451801284,0.120875463,2.418768474,6.556000233
1.68E+18,5,-0.257127762,-0.088088359,0.111384694,0.233831427,0.690432243,0.138307974,4.063085668,6.556000233
1.68E+18,5,-0.1604565,-0.115153816,0.078398895,0.197211421,0.551220632,0.225284143,3.871375906,6.556000233
1.68E+18,5,-0.1604565,-0.115153816,0.078398895,0.197211421,0.551220632,0.357925577,3.978336007,6.556000233
1.68E+18,4,-0.1604565,-0.115153816,0.078398895,0.197211421,0.551220632,0.365360929,4.039065936,7.896000385
1.68E+18,3,-0.150939691,-0.105123468,0.045280514,0.210782645,0.512126318,0.297304308,6.462727904,7.896000385
1.68E+18,4,-0.137284069,-0.155063843,0.062091987,0.230255925,0.584695825,0.227609701,6.247323215,7.896000385
1.68E+18,2,-0.14798379,-0.11593358,0.048919531,0.214997838,0.527834739,0.337471507,5.621997876,7.896000385
1.68E+18,2,-0.165232682,-0.052852149,0.027684373,0.190400459,0.436169662,0.39634683,5.132689288,7.56400013
1.68E+18,2,-0.165232682,-0.052852149,0.027684373,0.190400459,0.436169662,0.368895875,5.517863294,7.56400013
1.68E+18,3,-0.144427532,-0.029246107,-0.046395519,0.220069157,0.440138314,0.290649452,4.789497158,7.56400013
1.68E+18,7,-0.097405956,0.024105749,0.014140762,0.059159445,0.194811911,0.237540775,4.222359464,7.56400013
1.68E+18,7,-0.149485544,0.027542806,0.059228591,0.062714148,0.298971089,0.232340768,3.635142327,8.86400032
1.68E+18,7,-0.208260373,0.046718525,0.078995622,0.082546226,0.416520746,0.282086268,4.010545865,8.86400032
1.68E+18,3,-0.004720991,-0.019687694,0.01054167,0.013867015,0.04881737,0.359861285,3.669486485,8.86400032
1.68E+18,3,-0.001706754,-0.016718784,0.01360213,0.004823409,0.036851077,0.401952848,4.33560902,8.86400032
1.68E+18,6,0.081494576,0.06523139,0.098079357,-0.244805323,0.489610646,0.486649104,5.324601412,8.676000595
1.68E+18,5,0.047982909,0.032223661,0.064053787,-0.144260358,0.288520716,0.60516859,5.165348529,8.676000595
1.68E+18,4,0.063135467,-0.133867123,0.07943871,-0.008707055,0.285148354,0.736772345,6.908079087,8.676000595
1.68E+18,3,0.063135467,-0.133867123,0.07943871,-0.008707055,0.285148354,0.721468397,6.564785852,8.676000595
1.68E+18,3,0.063135467,-0.133867123,0.07943871,-0.008707055,0.285148354,0.539619517,11.18795371,8.676000595
1.68E+18,3,0.063135467,-0.133867123,0.07943871,-0.008707055,0.285148354,0.390856963,12.23007995,7.580000401
1.68E+18,3,0.092898699,-0.109619117,-0.002324478,0.019044896,0.22388719,0.396302718,9.377632946,7.580000401
1.68E+18,5,0.145634624,-0.216781196,0.002929439,0.068217133,0.433562391,0.443854797,8.085312247,7.580000401
1.68E+18,5,0.022557852,-0.183009751,0.046174539,0.11427736,0.366019502,0.490320976,8.132307872,7.580000401
1.68E+18,4,0.022557852,-0.183009751,0.046174539,0.11427736,0.366019502,0.440794073,3.331479639,9.280000687
1.68E+18,7,-0.115238901,-0.145199242,0.094591754,0.165846389,0.520876286,0.338413076,4.261922332,9.280000687
1.68E+18,4,0.087736936,-0.200894457,0.023272768,0.089884752,0.401788914,0.341452405,4.696938962,9.280000687
1.68E+18,4,0.093395378,-0.196737484,0.028595865,0.074746241,0.393474969,0.388250277,6.529513015,9.280000687
1.68E+18,5,0.192977816,-0.123579283,0.122276602,-0.191675135,0.630508836,0.430754124,8.041481287,7.808000565
1.68E+18,3,0.177024299,-0.135299529,0.04849958,-0.090224351,0.451047759,0.523426699,8.679961921,7.808000565
1.68E+18,2,0.118011342,-0.180136712,-0.00406948,0.06619485,0.368412383,0.617850029,7.998812124,7.808000565
1.68E+18,3,0.118011342,-0.180136712,-0.00406948,0.06619485,0.368412383,0.558273014,7.473419182,7.808000565
1.68E+18,2,0.066578692,-0.033838681,-0.049885961,0.01714595,0.167449283,0.504067673,6.936962218,5.472000122
1.68E+18,2,0.066578692,-0.033838681,-0.049885961,0.01714595,0.167449283,0.529730377,7.156150847,5.472000122
1.68E+18,2,0.067207543,-0.025031622,-0.059921576,0.017745656,0.169906397,0.55501167,6.185724138,5.472000122
1.68E+18,2,0.058750782,-0.032757462,-0.03567416,0.00968084,0.136863244,0.583174598,4.092589698,5.472000122
1.68E+18,3,-0.112224694,-2.24E-05,0.068394998,0.043852133,0.224494261,0.527786918,5.184704826,8.640000343
1.68E+18,3,-0.112224694,-2.24E-05,0.068394998,0.043852133,0.224494261,0.440887783,4.495255993,8.640000343
1.68E+18,3,-0.042722151,-0.022354045,0.044535483,0.020540713,0.130152392,0.519564822,5.937622991,8.640000343
1.68E+18,3,-0.042722151,-0.022354045,0.044535483,0.020540713,0.130152392,0.529639027,5.372124162,8.640000343
1.68E+18,3,-0.01074508,-0.017590556,0.049624886,-0.02128925,0.099249772,0.593623204,6.125889332,7.896000385
1.68E+18,2,-0.008954581,-0.015812446,0.051524652,-0.026757625,0.103049304,0.660823052,5.760331749,7.896000385
1.68E+18,3,-0.036605113,-0.043271642,0.022186727,0.057690027,0.159753508,0.753728119,6.100365072,7.896000385
1.68E+18,4,-0.050082825,-0.05665609,0.007886528,0.098852387,0.213477831,0.756673442,7.923283695,7.896000385
1.68E+18,5,-0.041248493,-0.10685241,0.03902907,0.109071833,0.296201806,0.530268106,9.714153348,7.896000385
1.68E+18,5,-0.04179949,-0.105066895,0.038431938,0.108434447,0.293732769,0.472200874,9.882781564,6.508000374
1.68E+18,5,-0.053558681,-0.066961014,0.025688134,0.094831561,0.241039389,0.550519842,7.113790482,6.508000374
1.68E+18,4,-0.053558681,-0.066961014,0.025688134,0.094831561,0.241039389,0.605833985,6.032955646,6.508000374
1.68E+18,4,-0.053558681,-0.066961014,0.025688134,0.094831561,0.241039389,0.562582193,5.139589529,6.508000374
1.68E+18,4,-0.062628979,-0.075902869,0.054192695,0.084339153,0.277063696,0.503828965,4.499210458,8.36400032
1.68E+18,4,-0.041902443,-0.082156755,0.047058379,0.077000819,0.248118396,0.482995855,6.184318959,8.36400032
1.68E+18,3,-0.014355301,-0.090468645,0.037576331,0.067247615,0.209647892,0.480337323,6.511642933,8.36400032
1.68E+18,3,-0.014355301,-0.090468645,0.037576331,0.067247615,0.209647892,0.485214577,9.169487089,8.36400032
1.68E+18,5,0.019924707,-0.058835804,0.073662484,-0.034751387,0.187174382,0.594265446,10.08718893,7.680000305
1.68E+18,4,0.004061043,-0.073474446,0.056962994,0.012450409,0.146948892,0.693825589,10.58399496,7.680000305
1.68E+18,2,-0.02016047,-0.095825528,0.031465299,0.084520699,0.231971996,0.741883359,7.71172014,7.680000305
1.68E+18,4,-0.006345434,-0.17786815,0.084401921,0.099811664,0.368427169,0.627144765,7.39552185,7.680000305
1.68E+18,3,-0.039967078,-0.07034069,0.047709717,0.062598051,0.220615537,0.435915526,9.297688454,7.744000435
1.68E+18,3,-0.039967078,-0.07034069,0.047709717,0.062598051,0.220615537,0.519343207,7.324624925,7.744000435
1.68E+18,3,-0.039967078,-0.07034069,0.047709717,0.062598051,0.220615537,0.614016022,4.996866614,7.744000435
1.68E+18,2,-0.039967078,-0.07034069,0.047709717,0.062598051,0.220615537,0.634317751,4.091068238,7.744000435
1.68E+18,3,-0.116948951,-0.046798687,0.074241142,0.089506496,0.327495276,0.535588055,4.517349095,7.460000515
1.68E+18,4,-0.230075385,-0.012203232,0.113229611,0.129049006,0.484557235,0.432703943,5.181649065,7.460000515
1.68E+18,3,0.038020381,-0.094190214,0.020831722,0.03533811,0.188380428,0.480859436,4.761244892,7.460000515
1.68E+18,3,0.038020381,-0.094190214,0.020831722,0.03533811,0.188380428,0.485556974,6.814606503,7.460000515
1.68E+18,4,0.091204146,-0.04778036,0.073134813,-0.1165586,0.328677919,0.552281036,7.288760423,8.076000214
1.68E+18,3,0.08315593,-0.05480349,0.031243961,-0.059596401,0.228799783,0.64331305,7.053804897,8.076000214
1.68E+18,3,0.089565539,-0.182225272,0.037346379,0.055313354,0.364450544,0.744470699,6.165567919,8.076000214
1.68E+18,3,0.089565539,-0.182225272,0.037346379,0.055313354,0.364450544,0.684319495,5.634558081,8.076000214
1.68E+18,3,0.050476535,-0.068060487,0.000130778,0.017453174,0.136120974,0.446981758,5.774624675,6.840000153
1.68E+18,3,0.050476535,-0.068060487,0.000130778,0.017453174,0.136120974,0.470039889,6.429404081,6.840000153
1.68E+18,3,0.105716719,-0.019053671,-0.157619844,0.070956796,0.353347031,0.537931942,4.868528368,6.840000153
1.68E+18,2,0.078691409,-0.043029414,-0.080443064,0.044781069,0.246944955,0.580323092,3.843152927,6.840000153
1.68E+18,3,-0.105182859,-0.016024054,0.046942506,0.074264408,0.242413827,0.539869462,4.137235373,6.840000153
1.68E+18,4,-0.196117252,0.010235504,0.082948236,0.102933512,0.392234504,0.440531983,3.6836285,5.852000237
1.68E+18,4,-0.204237556,0.012802187,0.085699658,0.105735711,0.408475112,0.525863878,5.498414876,5.852000237
1.68E+18,3,-0.080783587,-0.026219405,0.043869447,0.063133544,0.214005983,0.535082042,4.833383918,5.852000237
1.68E+18,4,-0.051971219,0.004303249,0.076589001,-0.028921031,0.1617845,0.594827638,6.633492082,5.852000237
1.68E+18,3,-0.045824391,0.01081495,0.083569387,-0.048559946,0.188768674,0.673238859,6.584702074,6.36400032
1.68E+18,3,-0.01994421,-0.07960917,0.112959126,-0.013405747,0.225918253,0.770073128,6.574815661,6.36400032
1.68E+18,3,-0.048807076,-0.10671489,0.080182227,0.075339739,0.311043931,0.764671748,8.557821482,6.36400032
1.68E+18,3,-0.048807076,-0.10671489,0.080182227,0.075339739,0.311043931,0.531648073,8.742026359,6.36400032
1.68E+18,3,-0.057606399,-0.077975201,0.070189646,0.065391955,0.271163201,0.442790541,9.575161725,5.976000309
1.68E+18,3,-0.057606399,-0.077975201,0.070189646,0.065391955,0.271163201,0.498104771,6.68232596,5.976000309
1.68E+18,2,-0.030797613,-0.051745858,-0.013156272,0.095699742,0.191399485,0.552773229,5.510225267,5.976000309
1.68E+18,1,-0.030797613,-0.051745858,-0.013156272,0.095699742,0.191399485,0.556170717,5.136419298,5.976000309
1.68E+18,2,-0.070469119,-0.058240047,0.040513406,0.088195761,0.257418333,0.48148472,4.351087064,5.580000401
1.68E+18,3,-0.128945281,-0.040304512,0.060329671,0.108920122,0.338499586,0.461859061,5.403096497,5.580000401
1.68E+18,3,0.030536345,-0.089219972,0.00628491,0.052398717,0.178439943,0.440768117,5.152977316,5.580000401
1.68E+18,3,0.030536345,-0.089219972,0.00628491,0.052398717,0.178439943,0.419368938,8.096261858,5.580000401
1.68E+18,4,0.032491207,-0.08749228,0.008193768,0.046807305,0.17498456,0.502583668,8.493199198,5.528000355
1.68E+18,4,0.03018961,-0.089526413,0.005946334,0.05339047,0.179052827,0.52245269,8.493199198,5.528000355
1.68E+18,4,0.016484446,-0.160888618,-0.007436309,0.151840482,0.336649854,0.523082644,6.532980054,5.528000355
1.68E+18,4,0.022498231,-0.179589254,-0.001564045,0.158655068,0.362306598,0.443893716,5.679645956,5.528000355
1.68E+18,2,-0.036058302,0.002499788,-0.058742577,0.092301092,0.189601758,0.295717702,5.612932235,5.480000496
1.68E+18,2,-0.036058302,0.002499788,-0.058742577,0.092301092,0.189601758,0.311404266,3.699125893,5.480000496
1.68E+18,2,-0.029355956,0.009470231,-0.080010204,0.099895929,0.21873232,0.328533261,3.757363505,5.480000496
1.68E+18,1,-0.042726369,-0.004435005,-0.037583725,0.084745099,0.169490198,0.27323749,3.045303531,5.480000496
1.68E+18,2,-0.110944938,-0.018653621,0.060345744,0.069252816,0.259197119,0.23323682,2.742467769,5.480000496
1.68E+18,5,-0.262614412,0.029190455,0.112041317,0.121382639,0.525228823,0.158792667,2.904614694,5.356000423
1.68E+18,2,-0.051750366,-0.037326526,0.040169652,0.048907241,0.178153785,0.163785056,3.021169991,5.356000423
1.68E+18,2,-0.051750366,-0.037326526,0.040169652,0.048907241,0.178153785,0.227927461,2.474136174,5.356000423
1.68E+18,5,0.024522041,0.040106062,0.12383564,-0.188463743,0.376927486,0.217072546,2.622003627,5.356000423
1.68E+18,3,0.007295411,0.022617397,0.104939121,-0.134851928,0.269703856,0.181930407,2.760997285,5.356000423
1.68E+18,5,0.019465923,-0.165559657,0.1182894,0.027804334,0.331119314,0.237548232,2.780859081,7.620000362
1.68E+18,5,0.032375325,-0.223325022,0.132450194,0.058499503,0.446650043,0.27113487,1.532591052,7.620000362
1.68E+18,4,0.010937031,-0.156389492,0.108933747,0.036518715,0.312778983,0.258096503,2.492763412,7.620000362
1.68E+18,4,0.010937031,-0.156389492,0.108933747,0.036518715,0.312778983,0.244843215,2.994369854,7.620000362
1.68E+18,4,0.05111266,-0.106385095,-0.022438551,0.077710986,0.257647292,0.200090097,3.073109638,6.772000313
1.68E+18,3,0.067504585,-0.092449322,-0.06957297,0.094517706,0.324044582,0.227354512,3.006541611,6.772000313
